time;RSSI;RSRP;SINR;RSRQ;TX POWER;PCC RXD RSRP;PCC RXD RSSI;PCC RXM RSRP;PCC RXM RSSI;SCC RXD RSRP;SCC RXD RSSI;SCC RXM RSRP;SCC RXM RSSI;BAND;BW;RX CHAN;TX CHAN;SCELL BAND;SCELL BW;SCELL CHAN;CELLID;TAC;IP;network;interface
1575982947.727;-82.0;-107.0;6.2;-9.3;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982947.790;-81.0;-107.0;6.6;-9.2;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982947.853;-81.0;-107.0;6.4;-9.1;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982947.977;-81.0;-107.0;4.4;-9.2;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.151;-80.0;-107.0;6.2;-8.9;23.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.467;-82.0;-107.0;6.2;-8.9;0.0;-140.0;-97.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.530;-81.0;-107.0;6.0;-8.9;0.0;-140.0;-99.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.593;-79.0;-107.0;5.8;-8.8;0.0;-140.0;-98.0;-107.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.656;-82.0;-107.0;6.4;-8.8;4.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982948.891;-80.0;-107.0;5.6;-8.6;0.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.016;-82.0;-107.0;6.2;-8.8;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.251;-82.0;-107.0;5.4;-8.8;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.375;-81.0;-107.0;6.2;-8.8;22.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.489;-80.0;-107.0;7.2;-9.1;23.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.674;-82.0;-107.0;7.6;-8.9;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.736;-81.0;-106.0;5.4;-8.8;4.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.799;-80.0;-106.0;6.2;-8.8;0.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982949.984;-80.0;-107.0;4.6;-9.2;0.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982950.056;-81.0;-107.0;6.8;-9.0;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982950.424;-81.0;-107.0;5.4;-8.8;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982950.689;-81.0;-107.0;7.2;-8.8;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982950.812;-82.0;-107.0;7.0;-8.7;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.017;-81.0;-106.0;7.0;-8.8;0.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.079;-80.0;-106.0;6.8;-8.7;0.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.234;-80.0;-107.0;7.0;-8.6;0.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.298;-81.0;-107.0;2.8;-8.8;4.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.360;-82.0;-107.0;6.8;-8.8;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.453;-81.0;-107.0;5.8;-8.9;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.577;-81.0;-107.0;6.8;-9.4;4.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.701;-80.0;-107.0;6.6;-9.6;0.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982951.886;-81.0;-107.0;6.4;-9.2;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.182;-81.0;-107.0;6.4;-8.9;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.488;-82.0;-107.0;4.6;-8.8;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.552;-78.0;-107.0;3.8;-9.3;0.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.677;-79.0;-107.0;5.4;-10.1;0.0;-140.0;-98.0;-107.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.772;-79.0;-106.0;7.0;-10.4;0.0;-140.0;-98.0;-106.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982952.987;-82.0;-107.0;7.0;-11.2;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982953.292;-81.0;-107.0;7.0;-9.4;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982953.467;-80.0;-107.0;6.8;-8.6;23.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982953.591;-81.0;-107.0;6.2;-8.7;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982953.653;-82.0;-107.0;6.0;-8.7;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982953.949;-80.0;-107.0;6.4;-8.9;0.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.012;-81.0;-107.0;6.2;-9.1;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.135;-82.0;-107.0;7.8;-9.3;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.492;-82.0;-107.0;6.6;-8.6;23.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.616;-81.0;-107.0;6.4;-8.7;23.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.730;-81.0;-108.0;4.8;-8.7;0.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982954.853;-82.0;-108.0;5.4;-9.0;0.0;-140.0;-98.0;-108.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982955.149;-81.0;-108.0;4.2;-9.1;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982955.385;-80.0;-107.0;4.4;-9.3;23.0;-140.0;-98.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982955.448;-78.0;-107.0;5.8;-9.6;23.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982955.613;-81.0;-106.0;4.6;-10.6;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982955.736;-81.0;-107.0;6.0;-10.9;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.032;-81.0;-107.0;7.4;-9.8;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.237;-81.0;-106.0;7.2;-9.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.330;-79.0;-106.0;7.4;-9.2;0.0;-140.0;-98.0;-106.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.545;-81.0;-107.0;6.6;-8.8;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.608;-81.0;-107.0;5.6;-8.6;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982956.914;-79.0;-107.0;5.4;-9.3;0.0;-140.0;-98.0;-107.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.038;-81.0;-107.0;7.4;-9.4;0.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.100;-81.0;-107.0;4.0;-9.1;8.0;-140.0;-98.0;-107.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.163;-80.0;-107.0;5.6;-9.2;23.0;-140.0;-97.0;-107.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.256;-78.0;-107.0;7.0;-9.1;0.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.552;-82.0;-107.0;7.0;-8.8;0.0;-140.0;-98.0;-107.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.676;-80.0;-106.0;6.2;-8.7;0.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.739;-81.0;-106.0;5.8;-8.5;0.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.045;-81.0;-106.0;5.8;-9.1;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.108;-78.0;-107.0;6.6;-9.6;23.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.171;-78.0;-107.0;5.8;-9.9;23.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.355;-82.0;-108.0;6.2;-10.0;0.0;-140.0;-98.0;-108.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.418;-79.0;-108.0;4.2;-9.9;6.0;-140.0;-98.0;-108.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.480;-78.0;-107.0;6.2;-10.4;0.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.574;-79.0;-108.0;5.8;-10.2;0.0;-140.0;-98.0;-108.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982957.879;-79.0;-108.0;5.8;-11.4;0.0;-140.0;-98.0;-108.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.004;-78.0;-108.0;4.8;-12.0;23.0;-140.0;-98.0;-108.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.219;-78.0;-108.0;0.6;-11.1;0.0;-140.0;-97.0;-108.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.283;-78.0;-108.0;4.6;-11.4;23.0;-140.0;-97.0;-108.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.447;-81.0;-108.0;4.4;-10.1;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.570;-79.0;-108.0;5.8;-10.1;23.0;-140.0;-98.0;-108.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.846;-78.0;-107.0;5.4;-9.5;23.0;-140.0;-98.0;-107.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982958.970;-83.0;-107.0;3.2;-9.7;23.0;-140.0;-98.0;-107.0;-83.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.094;-81.0;-108.0;6.0;-9.6;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.369;-81.0;-108.0;6.4;-9.9;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.493;-81.0;-108.0;5.8;-9.5;0.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.668;-80.0;-108.0;3.6;-9.6;0.0;-140.0;-98.0;-108.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.731;-81.0;-108.0;5.8;-9.8;0.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.854;-81.0;-108.0;6.6;-9.7;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982959.967;-81.0;-108.0;2.4;-9.4;23.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982960.091;-83.0;-108.0;4.4;-9.7;23.0;-140.0;-98.0;-108.0;-83.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982960.276;-82.0;-108.0;4.2;-9.6;23.0;-140.0;-98.0;-108.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982960.382;-81.0;-108.0;5.2;-9.8;0.0;-140.0;-98.0;-108.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982960.556;-82.0;-108.0;5.4;-9.2;23.0;-140.0;-98.0;-108.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575982960.731;-82.0;-108.0;5.0;-9.2;23.0;-140.0;-98.0;-108.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983299.667;-81.0;-106.0;6.0;-8.4;22.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983299.730;-81.0;-106.0;7.4;-8.4;22.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983299.823;-81.0;-106.0;6.2;-8.4;22.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983299.886;-79.0;-106.0;7.2;-8.4;23.0;-140.0;-98.0;-106.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983299.979;-81.0;-106.0;6.8;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.164;-81.0;-106.0;7.0;-8.5;16.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.227;-80.0;-106.0;5.4;-8.5;22.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.291;-80.0;-106.0;6.6;-8.4;23.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.384;-81.0;-106.0;7.4;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.447;-81.0;-106.0;5.6;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.601;-81.0;-106.0;7.2;-8.5;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.664;-81.0;-106.0;7.0;-8.6;22.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.730;-81.0;-106.0;7.2;-8.6;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.823;-81.0;-106.0;5.8;-8.5;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983300.937;-81.0;-106.0;7.4;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.122;-81.0;-106.0;5.8;-8.2;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.185;-80.0;-106.0;7.2;-8.3;23.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.248;-80.0;-106.0;6.4;-8.3;23.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.341;-81.0;-106.0;7.8;-8.3;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.455;-79.0;-106.0;7.0;-8.3;23.0;-140.0;-98.0;-106.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.640;-79.0;-106.0;5.8;-8.3;23.0;-140.0;-98.0;-106.0;-79.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.703;-81.0;-106.0;7.4;-8.6;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.817;-81.0;-106.0;5.8;-8.5;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983301.940;-81.0;-106.0;7.4;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.064;-78.0;-106.0;7.2;-8.3;23.0;-140.0;-98.0;-106.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.239;-81.0;-106.0;7.4;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.302;-81.0;-106.0;5.0;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.365;-81.0;-106.0;7.2;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.458;-81.0;-106.0;7.6;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.581;-81.0;-106.0;7.2;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.756;-82.0;-106.0;6.8;-8.4;23.0;-140.0;-98.0;-106.0;-82.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.819;-81.0;-106.0;5.8;-8.4;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983302.943;-80.0;-106.0;0.8;-8.6;23.0;-140.0;-98.0;-106.0;-80.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983303.056;-81.0;-106.0;7.8;-8.6;23.0;-140.0;-98.0;-106.0;-81.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983303.180;-78.0;-106.0;7.4;-8.7;23.0;-140.0;-98.0;-106.0;-78.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
1575983303.365;-77.0;-106.0;7.2;-9.0;23.0;-140.0;-98.0;-106.0;-77.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;26170112;7;10.150.219.50;Telekom;lte_tmobile
